Transaction ID,Product ID,Units Sold,Price per Unit
TXN_0471,PROD_0017,1,6.82
TXN_0472,PROD_0032,2,35.0
TXN_0473,PROD_0005,3,14.52
TXN_0473,PROD_0036,1,40.31
TXN_0473,PROD_0034,2,25.0
TXN_0474,PROD_0005,2,15.59
TXN_0474,PROD_0041,2,41.07
TXN_0474,PROD_0044,3,35.0
TXN_0474,PROD_0004,3,74.91
TXN_0475,PROD_0014,1,32.89
TXN_0475,PROD_0010,3,10.0
TXN_0475,PROD_0049,3,16.99
TXN_0476,PROD_0037,1,40.21
TXN_0476,PROD_0021,1,17.25
TXN_0476,PROD_0018,1,42.05
TXN_0477,PROD_0017,3,8.0
TXN_0478,PROD_0048,1,20.0
TXN_0479,PROD_0001,2,18.0
TXN_0480,PROD_0003,2,43.68
TXN_0480,PROD_0008,3,33.31
TXN_0481,PROD_0034,2,25.0
TXN_0482,PROD_0035,2,14.64
TXN_0482,PROD_0013,2,16.22
TXN_0482,PROD_0016,3,51.59
TXN_0482,PROD_0013,3,17.34
TXN_0483,PROD_0031,2,29.79
TXN_0483,PROD_0011,3,61.15
TXN_0484,PROD_0042,2,12.0
TXN_0484,PROD_0016,3,51.9
TXN_0484,PROD_0014,2,27.19
TXN_0485,PROD_0014,2,32.89
TXN_0485,PROD_0028,3,20.0
TXN_0485,PROD_0031,1,28.0
TXN_0486,PROD_0018,3,39.26
TXN_0486,PROD_0006,2,30.0
TXN_0486,PROD_0033,2,14.72
TXN_0486,PROD_0022,1,55.0
TXN_0487,PROD_0028,2,20.0
TXN_0487,PROD_0032,1,37.86
TXN_0488,PROD_0008,3,33.31
TXN_0489,PROD_0032,2,37.86
TXN_0489,PROD_0012,1,27.54
TXN_0490,PROD_0022,1,60.07
TXN_0490,PROD_0032,3,37.86
TXN_0490,PROD_0036,3,45.0
TXN_0491,PROD_0032,2,35.0
TXN_0491,PROD_0023,2,35.0
TXN_0492,PROD_0006,1,30.0
TXN_0492,PROD_0035,1,14.64
TXN_0492,PROD_0037,1,40.0
TXN_0493,PROD_0036,1,40.31
TXN_0493,PROD_0010,3,10.0
TXN_0493,PROD_0003,3,43.68
TXN_0494,PROD_0010,1,11.36
TXN_0494,PROD_0009,3,18.59
TXN_0494,PROD_0037,2,40.21
TXN_0495,PROD_0009,2,20.64
TXN_0495,PROD_0025,2,33.74
TXN_0495,PROD_0003,1,38.78
TXN_0496,PROD_0044,3,32.97
TXN_0496,PROD_0044,2,35.0
TXN_0496,PROD_0044,3,36.91
TXN_0496,PROD_0020,2,25.84
TXN_0497,PROD_0037,2,40.0
TXN_0498,PROD_0015,3,47.39
TXN_0498,PROD_0024,3,18.0
TXN_0499,PROD_0006,3,26.6
TXN_0499,PROD_0035,2,14.11
TXN_0499,PROD_0005,3,15.59
TXN_0499,PROD_0030,1,120.0
TXN_0499,PROD_0041,3,41.07
TXN_0500,PROD_0030,3,120.0
TXN_0500,PROD_0040,2,11.15
TXN_0500,PROD_0043,2,15.76
TXN_0501,PROD_0044,2,35.0
TXN_0502,PROD_0016,3,44.08
TXN_0502,PROD_0018,3,42.05
TXN_0502,PROD_0006,3,30.0
TXN_0503,PROD_0006,3,26.6
TXN_0503,PROD_0034,3,25.0
TXN_0503,PROD_0024,2,17.9
TXN_0503,PROD_0020,1,23.54
TXN_0504,PROD_0014,3,27.19
TXN_0504,PROD_0027,1,159.14
TXN_0504,PROD_0024,2,18.0
TXN_0504,PROD_0017,2,8.0
TXN_0505,PROD_0036,3,45.0
TXN_0505,PROD_0045,3,149.99
TXN_0506,PROD_0004,1,83.07
TXN_0506,PROD_0012,1,25.71
TXN_0506,PROD_0028,2,19.94
TXN_0506,PROD_0044,2,35.0
TXN_0507,PROD_0036,3,45.0
TXN_0508,PROD_0001,3,18.0
TXN_0508,PROD_0003,2,36.83
TXN_0508,PROD_0013,1,16.22
TXN_0509,PROD_0017,1,8.0
TXN_0509,PROD_0047,2,30.0
TXN_0510,PROD_0030,2,120.0
TXN_0510,PROD_0013,1,16.22
TXN_0510,PROD_0031,2,29.79
TXN_0511,PROD_0043,2,15.0
TXN_0511,PROD_0043,1,15.0
TXN_0511,PROD_0008,1,33.31
TXN_0511,PROD_0011,2,60.0
TXN_0511,PROD_0042,3,12.0
TXN_0512,PROD_0049,3,16.99
TXN_0512,PROD_0015,1,47.39
TXN_0513,PROD_0027,2,150.0
TXN_0513,PROD_0040,1,11.15
TXN_0513,PROD_0012,2,25.0
TXN_0514,PROD_0014,1,32.89
TXN_0515,PROD_0011,1,60.0
TXN_0515,PROD_0029,3,6.0
TXN_0516,PROD_0014,2,32.89
TXN_0517,PROD_0015,2,41.48
TXN_0517,PROD_0038,3,60.0
TXN_0517,PROD_0026,3,30.07
TXN_0517,PROD_0026,3,35.0
TXN_0517,PROD_0020,1,25.84
TXN_0518,PROD_0039,3,33.94
TXN_0518,PROD_0030,1,129.25
TXN_0519,PROD_0032,3,37.86
TXN_0520,PROD_0028,2,17.42
TXN_0520,PROD_0028,2,20.0
TXN_0520,PROD_0044,2,32.97
TXN_0521,PROD_0023,1,36.59
TXN_0522,PROD_0017,2,6.82
TXN_0522,PROD_0042,2,11.95
TXN_0522,PROD_0036,3,45.0
TXN_0522,PROD_0024,1,18.0
TXN_0522,PROD_0024,3,18.0
TXN_0523,PROD_0032,3,37.86
TXN_0523,PROD_0033,3,16.41
TXN_0524,PROD_0028,3,22.45
TXN_0524,PROD_0015,3,45.0
TXN_0524,PROD_0039,2,33.94
TXN_0524,PROD_0040,3,10.91
TXN_0525,PROD_0026,2,35.26
TXN_0525,PROD_0030,1,129.25
TXN_0525,PROD_0044,2,32.97
TXN_0526,PROD_0012,3,25.71
TXN_0526,PROD_0017,3,6.82
TXN_0526,PROD_0047,3,30.0
TXN_0526,PROD_0032,3,35.0
TXN_0527,PROD_0024,1,17.9
TXN_0527,PROD_0032,2,35.0
TXN_0527,PROD_0029,1,6.0
TXN_0528,PROD_0033,3,14.72
TXN_0528,PROD_0040,1,8.92
TXN_0529,PROD_0032,2,37.86
TXN_0530,PROD_0019,2,32.45
TXN_0530,PROD_0015,1,45.0
TXN_0530,PROD_0048,2,20.0
TXN_0530,PROD_0017,1,6.82
TXN_0530,PROD_0028,3,17.42
TXN_0531,PROD_0036,2,40.31
TXN_0531,PROD_0046,2,30.81
TXN_0531,PROD_0020,3,25.09
TXN_0531,PROD_0036,1,45.0
TXN_0531,PROD_0022,3,60.07
TXN_0532,PROD_0024,2,20.37
TXN_0532,PROD_0020,1,23.54
TXN_0532,PROD_0020,2,21.56
TXN_0532,PROD_0012,3,25.0
TXN_0532,PROD_0020,3,21.56
TXN_0533,PROD_0043,1,15.76
TXN_0533,PROD_0039,3,33.94
TXN_0533,PROD_0019,3,32.45
TXN_0533,PROD_0017,3,8.0
TXN_0533,PROD_0020,1,25.84
TXN_0534,PROD_0037,2,43.16
TXN_0534,PROD_0043,3,15.76
TXN_0534,PROD_0005,2,14.52
TXN_0534,PROD_0036,2,40.31
TXN_0535,PROD_0032,1,35.0
TXN_0535,PROD_0038,3,53.75
TXN_0535,PROD_0009,3,20.0
TXN_0536,PROD_0007,2,11.11
TXN_0536,PROD_0018,2,34.99
TXN_0537,PROD_0016,3,51.9
TXN_0537,PROD_0035,2,12.24
TXN_0537,PROD_0005,3,14.41
TXN_0537,PROD_0028,2,19.94
TXN_0537,PROD_0007,2,11.11
TXN_0538,PROD_0002,1,25.0
TXN_0538,PROD_0032,3,35.0
TXN_0538,PROD_0039,2,27.14
TXN_0538,PROD_0017,1,6.82
TXN_0539,PROD_0037,2,40.0
TXN_0539,PROD_0044,1,36.91
TXN_0539,PROD_0010,1,11.36
TXN_0539,PROD_0046,3,32.61
TXN_0539,PROD_0035,3,14.0
TXN_0540,PROD_0001,2,17.24
TXN_0540,PROD_0010,1,10.0
TXN_0540,PROD_0039,3,27.14
TXN_0540,PROD_0024,2,18.0
TXN_0541,PROD_0014,2,30.0
TXN_0541,PROD_0022,3,60.07
TXN_0542,PROD_0036,2,45.0
TXN_0543,PROD_0016,1,51.59
TXN_0543,PROD_0025,1,33.74
TXN_0543,PROD_0045,1,150.0
TXN_0544,PROD_0042,1,12.0
TXN_0545,PROD_0034,1,25.0
TXN_0545,PROD_0029,1,5.96
TXN_0545,PROD_0016,1,50.0
TXN_0545,PROD_0028,3,19.94
TXN_0546,PROD_0023,1,36.59
TXN_0546,PROD_0017,3,8.0
TXN_0546,PROD_0008,3,35.0
TXN_0546,PROD_0036,3,45.0
TXN_0546,PROD_0015,2,41.48
TXN_0547,PROD_0021,2,17.25
TXN_0547,PROD_0028,2,17.42
TXN_0547,PROD_0012,3,27.54
TXN_0547,PROD_0016,1,51.9
TXN_0548,PROD_0027,3,156.64
TXN_0548,PROD_0019,2,32.45
TXN_0548,PROD_0032,2,35.0
TXN_0549,PROD_0047,1,27.24
TXN_0549,PROD_0010,2,9.32
TXN_0549,PROD_0014,2,30.0
TXN_0549,PROD_0030,2,129.25
TXN_0550,PROD_0048,2,20.0
TXN_0550,PROD_0035,1,14.11
TXN_0551,PROD_0026,2,35.26
TXN_0552,PROD_0035,2,14.0
TXN_0552,PROD_0043,2,15.0
TXN_0553,PROD_0022,1,60.07
TXN_0553,PROD_0029,1,5.96
TXN_0553,PROD_0022,1,60.07
TXN_0554,PROD_0023,3,35.0
TXN_0554,PROD_0015,3,40.53
TXN_0555,PROD_0005,3,15.59
TXN_0555,PROD_0033,1,16.41
TXN_0555,PROD_0037,3,39.29
TXN_0555,PROD_0022,3,60.07
TXN_0556,PROD_0007,2,11.23
TXN_0557,PROD_0016,1,50.0
TXN_0557,PROD_0035,1,12.24
TXN_0557,PROD_0019,3,32.45
TXN_0557,PROD_0009,2,19.93
TXN_0557,PROD_0014,3,32.89
TXN_0558,PROD_0021,3,18.62
TXN_0558,PROD_0027,3,159.14
TXN_0559,PROD_0034,1,25.0
TXN_0559,PROD_0041,3,41.38
TXN_0559,PROD_0005,2,15.5
TXN_0559,PROD_0025,3,28.79
TXN_0560,PROD_0011,2,60.0
TXN_0560,PROD_0027,3,163.31
TXN_0561,PROD_0014,2,32.89
TXN_0562,PROD_0040,1,11.15
TXN_0562,PROD_0044,2,35.0
TXN_0562,PROD_0042,3,11.95
TXN_0562,PROD_0024,3,17.9
TXN_0562,PROD_0043,2,15.76
TXN_0563,PROD_0017,1,8.0
TXN_0563,PROD_0001,1,20.12
TXN_0563,PROD_0022,1,55.0
TXN_0563,PROD_0046,2,30.81
TXN_0563,PROD_0047,1,30.0
TXN_0564,PROD_0009,3,20.64
TXN_0565,PROD_0044,3,36.91
TXN_0565,PROD_0032,3,35.0
TXN_0565,PROD_0002,1,26.44
TXN_0565,PROD_0020,1,23.54
TXN_0566,PROD_0034,3,25.0
TXN_0567,PROD_0027,1,150.0
TXN_0567,PROD_0013,2,17.34
TXN_0567,PROD_0045,3,150.0
TXN_0567,PROD_0007,1,11.11
TXN_0567,PROD_0017,3,6.82
TXN_0568,PROD_0035,3,14.11
TXN_0568,PROD_0022,3,60.07
TXN_0569,PROD_0042,2,12.27
TXN_0569,PROD_0037,3,39.29
TXN_0570,PROD_0013,2,16.22
TXN_0570,PROD_0009,1,20.64
TXN_0570,PROD_0029,3,5.96
TXN_0570,PROD_0044,3,32.97
TXN_0571,PROD_0029,2,5.96
TXN_0571,PROD_0048,3,20.4
TXN_0572,PROD_0015,2,40.53
TXN_0572,PROD_0027,3,159.14
TXN_0572,PROD_0015,1,45.0
TXN_0572,PROD_0003,2,38.78
TXN_0573,PROD_0018,1,42.05
TXN_0573,PROD_0041,2,41.38
TXN_0574,PROD_0025,3,28.79
TXN_0574,PROD_0026,1,35.0
TXN_0574,PROD_0037,2,39.29
TXN_0574,PROD_0026,3,35.0
TXN_0574,PROD_0032,1,35.0
TXN_0575,PROD_0043,2,15.0
TXN_0575,PROD_0042,2,12.0
TXN_0575,PROD_0027,1,138.6
TXN_0575,PROD_0026,3,35.26
TXN_0575,PROD_0022,1,55.0
TXN_0576,PROD_0001,3,20.12
TXN_0576,PROD_0007,1,11.11
TXN_0576,PROD_0048,3,20.4
TXN_0577,PROD_0013,2,20.39
TXN_0577,PROD_0016,3,50.0
TXN_0578,PROD_0006,1,26.6
TXN_0578,PROD_0042,2,12.0
TXN_0578,PROD_0025,1,33.74
TXN_0579,PROD_0043,2,15.0
TXN_0579,PROD_0015,3,41.48
TXN_0580,PROD_0010,2,9.32
TXN_0580,PROD_0004,3,74.91
TXN_0580,PROD_0002,2,26.44
TXN_0581,PROD_0043,2,15.0
TXN_0581,PROD_0030,2,120.0
TXN_0582,PROD_0031,1,28.0
TXN_0582,PROD_0036,1,45.0
TXN_0583,PROD_0015,1,47.39
TXN_0583,PROD_0041,2,40.42
TXN_0584,PROD_0014,1,27.19
TXN_0584,PROD_0010,3,10.0
TXN_0584,PROD_0038,1,53.75
TXN_0585,PROD_0022,2,60.07
TXN_0585,PROD_0032,2,35.0
TXN_0585,PROD_0014,1,27.19
TXN_0585,PROD_0049,2,13.15
TXN_0586,PROD_0027,3,159.14
TXN_0586,PROD_0048,1,20.4
TXN_0587,PROD_0014,1,30.0
TXN_0587,PROD_0005,2,15.5
TXN_0587,PROD_0028,2,22.45
TXN_0588,PROD_0037,3,39.29
TXN_0589,PROD_0013,3,18.0
TXN_0589,PROD_0017,1,8.0
TXN_0590,PROD_0047,3,33.6
TXN_0590,PROD_0023,1,36.59
TXN_0590,PROD_0039,2,33.94
TXN_0590,PROD_0003,2,38.78
TXN_0590,PROD_0043,2,15.0
TXN_0591,PROD_0031,2,28.0
TXN_0591,PROD_0030,3,120.0
TXN_0591,PROD_0002,1,26.44
TXN_0591,PROD_0027,1,163.31
TXN_0592,PROD_0029,2,6.0
TXN_0592,PROD_0021,3,18.62
TXN_0592,PROD_0023,2,35.0
TXN_0593,PROD_0046,2,30.81
TXN_0594,PROD_0039,3,31.9
TXN_0594,PROD_0040,3,11.15
TXN_0594,PROD_0033,2,14.72
TXN_0594,PROD_0039,2,27.14
TXN_0595,PROD_0013,3,16.22
TXN_0595,PROD_0046,1,30.81
TXN_0595,PROD_0026,2,30.07
TXN_0596,PROD_0046,1,35.0
TXN_0596,PROD_0018,3,39.26
TXN_0596,PROD_0029,3,5.96
TXN_0596,PROD_0037,1,40.0
TXN_0597,PROD_0028,1,20.0
TXN_0597,PROD_0028,2,17.42
TXN_0597,PROD_0004,1,77.74
TXN_0597,PROD_0001,3,18.0
TXN_0598,PROD_0042,1,11.95
TXN_0599,PROD_0002,2,24.11
TXN_0599,PROD_0026,3,35.26
TXN_0599,PROD_0043,2,15.76
TXN_0599,PROD_0006,1,30.0
TXN_0599,PROD_0022,1,55.0
TXN_0600,PROD_0040,2,8.92
TXN_0600,PROD_0030,3,129.25
TXN_0600,PROD_0049,2,12.88
TXN_0600,PROD_0007,1,11.89
TXN_0600,PROD_0005,2,14.41
TXN_0601,PROD_0018,3,39.26
TXN_0602,PROD_0034,1,25.0
TXN_0602,PROD_0033,2,15.0
TXN_0602,PROD_0015,3,40.53
TXN_0602,PROD_0020,3,25.0
TXN_0603,PROD_0030,2,129.25
TXN_0603,PROD_0035,2,12.24
TXN_0603,PROD_0033,3,16.37
TXN_0603,PROD_0017,3,6.82
TXN_0603,PROD_0007,1,11.89
TXN_0604,PROD_0029,1,5.96
TXN_0604,PROD_0023,2,35.0
TXN_0604,PROD_0031,2,29.79
TXN_0605,PROD_0032,1,35.0
TXN_0605,PROD_0002,2,25.0
TXN_0606,PROD_0026,1,35.26
TXN_0606,PROD_0001,3,17.24
TXN_0606,PROD_0020,3,23.54
TXN_0606,PROD_0012,3,25.71
TXN_0606,PROD_0010,2,11.36
TXN_0607,PROD_0016,1,51.9
TXN_0607,PROD_0036,3,45.0
TXN_0607,PROD_0010,1,11.36
TXN_0607,PROD_0047,2,33.6
TXN_0607,PROD_0028,2,17.42
TXN_0608,PROD_0024,3,20.37
TXN_0608,PROD_0041,3,41.38
TXN_0608,PROD_0034,2,22.57
TXN_0608,PROD_0037,2,40.0
TXN_0609,PROD_0015,1,47.39
TXN_0609,PROD_0037,1,43.16
TXN_0609,PROD_0017,2,6.82
TXN_0609,PROD_0007,1,11.89
TXN_0609,PROD_0046,1,30.81
TXN_0610,PROD_0026,1,34.43
TXN_0610,PROD_0029,3,5.96
TXN_0610,PROD_0005,1,15.0
TXN_0610,PROD_0001,3,20.12
TXN_0610,PROD_0009,1,19.93
TXN_0611,PROD_0047,1,33.6
TXN_0611,PROD_0012,3,27.54
TXN_0611,PROD_0010,3,11.36
TXN_0611,PROD_0012,1,27.54
TXN_0612,PROD_0045,1,150.0
TXN_0612,PROD_0026,1,34.43
TXN_0612,PROD_0045,3,150.0
TXN_0612,PROD_0039,3,27.14
TXN_0613,PROD_0015,1,41.48
TXN_0613,PROD_0041,2,45.0
TXN_0613,PROD_0040,1,11.15
TXN_0614,PROD_0033,2,16.37
TXN_0615,PROD_0015,1,47.39
TXN_0615,PROD_0016,1,51.9
TXN_0615,PROD_0034,3,22.57
TXN_0616,PROD_0039,1,33.94
TXN_0617,PROD_0039,1,31.9
TXN_0618,PROD_0013,1,18.0
TXN_0618,PROD_0024,1,20.37
TXN_0619,PROD_0048,2,20.0
TXN_0619,PROD_0012,3,25.71
TXN_0619,PROD_0031,3,28.0
TXN_0620,PROD_0047,1,30.0
TXN_0620,PROD_0015,1,41.48
TXN_0620,PROD_0020,1,25.09
TXN_0620,PROD_0015,3,45.0
TXN_0620,PROD_0025,3,28.79
TXN_0621,PROD_0037,1,43.16
TXN_0622,PROD_0034,2,22.57
TXN_0622,PROD_0048,3,20.0
TXN_0622,PROD_0001,2,17.24
TXN_0622,PROD_0046,1,30.81
TXN_0623,PROD_0018,2,40.0
TXN_0624,PROD_0038,2,60.0
TXN_0624,PROD_0006,2,26.6
TXN_0625,PROD_0044,3,35.0
TXN_0625,PROD_0041,2,41.07
TXN_0625,PROD_0019,2,30.0
TXN_0626,PROD_0044,2,39.71
TXN_0626,PROD_0031,2,29.79
TXN_0626,PROD_0037,2,43.16
TXN_0626,PROD_0024,1,20.37
TXN_0626,PROD_0023,3,35.0
TXN_0627,PROD_0023,2,35.0
TXN_0627,PROD_0024,3,18.0
TXN_0627,PROD_0005,2,14.52
TXN_0627,PROD_0010,3,11.36
TXN_0627,PROD_0028,3,22.45
TXN_0628,PROD_0037,1,43.16
TXN_0628,PROD_0045,2,149.99
TXN_0629,PROD_0026,3,34.43
TXN_0629,PROD_0007,3,11.89
TXN_0629,PROD_0031,1,28.0
TXN_0629,PROD_0013,3,17.34
TXN_0629,PROD_0034,1,25.0
TXN_0630,PROD_0025,2,33.74
TXN_0631,PROD_0016,2,44.08
TXN_0631,PROD_0017,3,8.0
TXN_0631,PROD_0036,2,45.0
TXN_0631,PROD_0047,3,27.24
TXN_0631,PROD_0035,2,14.0
TXN_0632,PROD_0019,1,32.45
TXN_0632,PROD_0023,3,35.0
TXN_0632,PROD_0029,3,6.0
TXN_0632,PROD_0032,1,37.86
TXN_0633,PROD_0033,3,15.0
TXN_0633,PROD_0040,3,10.91
TXN_0633,PROD_0014,2,27.19
TXN_0634,PROD_0009,3,20.64
TXN_0635,PROD_0031,3,28.0
TXN_0635,PROD_0024,3,17.9
TXN_0635,PROD_0037,2,39.29
TXN_0635,PROD_0043,2,15.0
TXN_0636,PROD_0038,2,59.13
TXN_0636,PROD_0045,1,149.99
TXN_0636,PROD_0002,3,28.63
TXN_0636,PROD_0004,1,83.07
TXN_0637,PROD_0006,1,26.6
TXN_0637,PROD_0035,1,14.64
TXN_0637,PROD_0049,1,16.06
TXN_0637,PROD_0004,2,77.74
TXN_0637,PROD_0049,1,15.0
TXN_0638,PROD_0019,3,30.0
TXN_0638,PROD_0035,2,13.54
TXN_0638,PROD_0036,1,40.31
TXN_0639,PROD_0027,1,163.31
TXN_0640,PROD_0035,1,14.11
TXN_0640,PROD_0012,1,25.0
TXN_0641,PROD_0019,1,32.45
TXN_0642,PROD_0001,2,18.0
TXN_0642,PROD_0035,1,14.64
TXN_0643,PROD_0026,2,30.07
TXN_0643,PROD_0019,3,30.0
TXN_0643,PROD_0016,2,51.59
TXN_0643,PROD_0008,3,35.0
TXN_0643,PROD_0040,1,8.92
TXN_0644,PROD_0048,3,20.0
TXN_0644,PROD_0004,1,83.07
TXN_0644,PROD_0037,3,43.16
TXN_0644,PROD_0021,2,17.25
TXN_0644,PROD_0037,1,40.0
TXN_0645,PROD_0002,3,26.44
TXN_0645,PROD_0001,3,20.12
TXN_0645,PROD_0031,3,29.79
TXN_0645,PROD_0025,3,32.0
TXN_0645,PROD_0047,1,30.0
TXN_0646,PROD_0047,1,27.24
TXN_0646,PROD_0006,3,30.0
TXN_0646,PROD_0019,2,32.45
TXN_0646,PROD_0023,3,35.0
TXN_0646,PROD_0038,2,68.34
TXN_0647,PROD_0012,2,25.0
TXN_0647,PROD_0006,2,30.0
TXN_0647,PROD_0022,2,60.07
TXN_0647,PROD_0018,2,34.99
TXN_0647,PROD_0034,3,22.57
TXN_0648,PROD_0038,1,53.75
TXN_0648,PROD_0018,1,39.26
TXN_0648,PROD_0012,1,27.54
TXN_0648,PROD_0024,2,18.0
TXN_0648,PROD_0049,1,15.0
TXN_0649,PROD_0040,3,8.92
TXN_0649,PROD_0027,1,163.31
TXN_0649,PROD_0038,3,53.75
TXN_0649,PROD_0018,2,42.05
TXN_0650,PROD_0022,2,55.0
TXN_0650,PROD_0016,2,51.59
TXN_0650,PROD_0002,1,25.0
TXN_0650,PROD_0044,1,35.0
TXN_0651,PROD_0046,2,35.0
TXN_0652,PROD_0035,2,14.11
TXN_0652,PROD_0008,2,33.31
TXN_0653,PROD_0020,3,25.09
TXN_0653,PROD_0001,1,18.0
TXN_0654,PROD_0024,3,18.0
TXN_0654,PROD_0048,1,20.4
TXN_0654,PROD_0036,1,45.0
TXN_0654,PROD_0010,2,9.32
TXN_0655,PROD_0005,1,15.5
TXN_0656,PROD_0034,2,26.03
TXN_0657,PROD_0040,1,11.15
TXN_0657,PROD_0034,3,22.57
TXN_0657,PROD_0035,2,13.54
TXN_0658,PROD_0027,1,138.6
TXN_0658,PROD_0030,3,132.92
TXN_0658,PROD_0028,1,20.0
TXN_0658,PROD_0024,2,17.9
TXN_0659,PROD_0021,2,18.62
TXN_0659,PROD_0027,3,163.31
TXN_0659,PROD_0013,2,17.04
TXN_0659,PROD_0003,1,38.05
TXN_0659,PROD_0025,2,33.74
TXN_0660,PROD_0036,2,45.0
TXN_0660,PROD_0027,1,163.31
TXN_0660,PROD_0006,3,33.83
TXN_0660,PROD_0033,2,16.41
TXN_0660,PROD_0045,3,150.0
TXN_0661,PROD_0036,1,40.31
TXN_0661,PROD_0005,3,14.41
TXN_0662,PROD_0007,2,11.89
TXN_0663,PROD_0018,3,34.99
TXN_0663,PROD_0018,1,42.05
TXN_0663,PROD_0039,3,27.14
TXN_0663,PROD_0022,2,60.07
TXN_0664,PROD_0028,3,19.94
TXN_0664,PROD_0029,3,5.96
TXN_0664,PROD_0037,1,40.21
TXN_0664,PROD_0009,3,19.7
TXN_0665,PROD_0040,2,10.91
TXN_0666,PROD_0019,3,30.0
TXN_0667,PROD_0036,1,40.31
TXN_0667,PROD_0041,2,41.38
TXN_0668,PROD_0017,3,6.82
TXN_0668,PROD_0003,2,36.83
TXN_0669,PROD_0034,3,26.03
TXN_0669,PROD_0042,3,11.95
TXN_0669,PROD_0001,3,17.24
TXN_0670,PROD_0030,1,129.25
TXN_0670,PROD_0045,1,149.99
TXN_0670,PROD_0035,1,14.0
TXN_0670,PROD_0048,1,20.4
TXN_0671,PROD_0045,2,149.99
TXN_0672,PROD_0029,1,6.0
TXN_0672,PROD_0011,2,64.5
TXN_0673,PROD_0016,1,51.9
TXN_0673,PROD_0010,1,9.32
TXN_0673,PROD_0022,1,60.07
TXN_0673,PROD_0043,3,15.0
TXN_0673,PROD_0011,1,60.0
TXN_0674,PROD_0019,3,32.45
TXN_0674,PROD_0002,3,28.63
TXN_0674,PROD_0002,3,28.63
TXN_0674,PROD_0047,3,30.0
TXN_0675,PROD_0048,1,20.0
TXN_0675,PROD_0027,2,159.14
TXN_0676,PROD_0035,1,14.0
TXN_0677,PROD_0028,3,22.45
TXN_0677,PROD_0039,2,31.9
TXN_0677,PROD_0037,1,43.16
TXN_0677,PROD_0017,2,6.82
TXN_0678,PROD_0033,1,15.0
TXN_0679,PROD_0030,3,112.84
TXN_0680,PROD_0020,3,25.84
TXN_0680,PROD_0041,3,45.0
TXN_0681,PROD_0027,1,156.64
TXN_0682,PROD_0047,3,27.24
TXN_0683,PROD_0021,2,18.62
TXN_0683,PROD_0030,2,120.0
TXN_0684,PROD_0037,2,39.29
TXN_0684,PROD_0013,2,20.39
TXN_0685,PROD_0024,2,20.37
TXN_0685,PROD_0043,3,15.0
TXN_0685,PROD_0045,3,150.0
TXN_0686,PROD_0044,2,39.71
TXN_0686,PROD_0047,1,33.6
TXN_0686,PROD_0014,3,32.89
TXN_0687,PROD_0046,2,32.69
TXN_0687,PROD_0017,1,6.82
TXN_0688,PROD_0037,2,40.0
TXN_0688,PROD_0026,2,30.07
TXN_0688,PROD_0022,2,55.0
TXN_0689,PROD_0014,1,27.19
TXN_0690,PROD_0045,1,150.0
TXN_0690,PROD_0035,1,12.24
TXN_0690,PROD_0046,2,32.61
TXN_0690,PROD_0029,2,6.0
TXN_0690,PROD_0008,3,35.0
TXN_0691,PROD_0049,1,16.99
TXN_0691,PROD_0001,1,18.0
TXN_0691,PROD_0007,1,11.23
TXN_0691,PROD_0020,2,25.0
TXN_0692,PROD_0035,3,12.24
TXN_0692,PROD_0022,2,60.07
TXN_0692,PROD_0007,2,12.0
TXN_0692,PROD_0010,1,9.32
TXN_0693,PROD_0014,2,32.89
TXN_0693,PROD_0006,2,30.0
TXN_0693,PROD_0047,2,30.0
TXN_0693,PROD_0049,1,16.99
TXN_0693,PROD_0038,1,53.75
TXN_0694,PROD_0049,1,15.0
TXN_0694,PROD_0002,1,24.11
TXN_0694,PROD_0021,1,18.62
TXN_0695,PROD_0032,3,37.86
TXN_0695,PROD_0012,1,25.0
TXN_0696,PROD_0035,3,14.0
TXN_0696,PROD_0008,3,35.0
TXN_0696,PROD_0016,2,44.08
TXN_0697,PROD_0007,2,11.23
TXN_0697,PROD_0021,3,18.62
TXN_0697,PROD_0012,1,26.69
TXN_0697,PROD_0002,2,26.44
TXN_0697,PROD_0040,1,11.15
TXN_0698,PROD_0023,3,35.0
TXN_0698,PROD_0044,3,35.0
TXN_0698,PROD_0035,1,14.0
TXN_0699,PROD_0046,2,30.81
TXN_0699,PROD_0043,1,15.76
TXN_0699,PROD_0037,3,40.0
TXN_0700,PROD_0022,1,55.0
TXN_0700,PROD_0006,2,33.83
TXN_0700,PROD_0007,3,11.11
TXN_0700,PROD_0034,1,26.03
TXN_0701,PROD_0045,2,150.0
TXN_0702,PROD_0033,1,16.41
TXN_0702,PROD_0040,1,11.15
TXN_0702,PROD_0041,3,48.89
TXN_0703,PROD_0012,2,25.71
TXN_0703,PROD_0043,2,15.76
TXN_0704,PROD_0046,2,32.61
TXN_0704,PROD_0002,2,25.0
TXN_0705,PROD_0040,1,8.92
TXN_0705,PROD_0049,1,12.88
TXN_0705,PROD_0040,2,10.91
TXN_0705,PROD_0039,1,33.94
TXN_0705,PROD_0007,1,11.11
TXN_0706,PROD_0017,3,8.0
TXN_0706,PROD_0043,1,15.76
TXN_0706,PROD_0041,1,45.0
TXN_0707,PROD_0046,3,32.61
TXN_0707,PROD_0013,3,17.04
TXN_0707,PROD_0039,3,31.9
TXN_0707,PROD_0007,1,11.23
TXN_0707,PROD_0042,1,12.27
TXN_0708,PROD_0046,2,32.69
